% PARTICLE_ATTRIBUTES_CONTROLLERS_NAMES 
% BUNCH_ATTRIBUTE_DOUBLE charge   -1 
% BUNCH_ATTRIBUTE_DOUBLE classical_radius   1.5347e-18 
% BUNCH_ATTRIBUTE_DOUBLE macro_size   589260 
% BUNCH_ATTRIBUTE_DOUBLE mass   0.939294 
%  SYNC_PART_COORDS 0 0 0  x, y, z positions in [m]
%  SYNC_PART_MOMENTUM 0 0 0.61896146309766  px, py, pz momentum component in GeV/c
%  SYNC_PART_X_AXIS 1 0 0  nxx, nxy, pxz - x-axis ort coordinates
%  info only: energy of the synchronous particle [GeV] = 0.1856 
%  info only: momentum of the synchronous particle [GeV/c] = 0.61896146309766 
%  info only: beta=v/c of the synchronous particle = 0.55023981201577 
%  info only: gamma=1/sqrt(1-(v/c)**2) of the synchronous particle = 1.1975952151297 
%  SYNC_PART_TIME 0  time in [sec]
% x[m] px[rad] y[m] py[rad] z[m]  (pz or dE [GeV]) 
-0.0025380779 -0.0016164052 -0.00043880435 0.00016316384 0.0029687038 0.00014934657 
0.0018943652 0.0023916013 6.6606193e-05 4.5139921e-05 -0.0022159892 9.0901779e-05 
0.0028602993 0.0015610452 -0.001503766 0.00047922791 -0.0002031631 0.00024989953 
0.0012847784 0.001760632 0.0021707464 -0.0002629356 0.00012434344 -5.5777699e-06 
-0.0021045556 -0.0013585583 -0.0019364922 0.00068452354 0.0013897481 0.0001217705 
0.00017873706 -0.0009137084 0.0021148193 -0.00027868017 -0.003147067 -6.6408883e-05 
0.0016545137 0.002555342 0.0012496381 -0.00011630633 0.0018971905 -3.6401277e-05 
-0.00061390554 0.00096162156 0.00034513926 -0.00017709418 -0.00024813684 -0.00011317492 
-0.00069841823 -0.0011655675 -0.0022916735 0.00043536033 0.0022698488 -0.00027428172 
0.0012942115 0.0017174492 6.3520681e-05 -9.6861367e-05 -0.0031690551 -6.2809849e-05 
0.00071594288 0.0011346282 0.0010315206 -8.5803195e-05 -0.0031797047 8.2174461e-05 
-0.00052601614 -0.00086162813 -0.00027936549 -3.5691943e-05 0.0015747973 0.00019693713 
-0.00088514829 -0.0009823869 0.0013127543 -0.00027333239 0.0017344144 -8.6111871e-05 
4.8123073e-05 -0.00098128693 0.00047506242 -0.00018534501 -0.0041788409 0.00014546355 
-0.0014532844 -0.00016692859 -0.0031650251 0.00051808773 -0.0027943457 0.00017619625 
0.00050551784 0.00099318987 -0.00076555345 1.6969239e-05 0.0018195858 -5.2536611e-06 
0.0005565397 0.001377733 0.00069877067 -0.00034361487 0.0023083216 -0.00018808726 
0.00063229773 0.0003471987 -0.0018475439 0.00027747836 -7.418312e-06 -0.00025400178 
0.00070283143 0.0007295683 -0.00023835455 0.00025970577 0.0021335062 0.00032103601 
-0.0028134294 -0.0011527102 -8.7605261e-05 5.1953282e-05 0.0016140577 9.3266538e-05 
0.00081580921 0.00017755734 0.00094598042 -0.0001573589 0.0007802025 -2.2783602e-05 
-0.00055069802 -0.00079657426 -0.00048317943 -0.00026715759 0.0024025761 -0.00019915152 
0.0010411245 0.00036458557 0.00029791895 -0.00035543542 0.0043867971 -5.9524924e-05 
-0.00018586221 0.00073479149 -0.0031269301 0.00039032201 -0.002053452 3.6599423e-05 
0.00098050702 0.00057929878 0.001118045 -0.00011952261 -0.0027289697 6.036307e-05 
-0.0016119947 -0.00071968975 0.00044992032 0.00026525269 0.0016080656 0.00022154503 
-0.00061221844 -0.00041649003 -0.00058249592 0.00018643161 0.0051156765 -4.5439418e-05 
-0.00042190221 -0.00098462354 7.44593e-05 -0.00027370091 -0.0029646049 -0.00019668483 
0.0027958693 0.0023523663 -0.0018712268 0.00043336598 0.00064606093 6.7638724e-05 
0.0020623491 0.0016159421 0.0011834795 -0.00058489485 0.00065829418 -2.0295016e-05 
